===== Final Summary =====
Algorithm,Parameters,Pass_line,Result,Generation,time(ms)
GA,MR=0.3,1e-10,6.52e-04,100,44.75
DE,"MF=0.9, CR=1.0",1e-10,2.56e-09,100,138.224
PSO,"IW=0.3, PC=2.5",1e-10,9.95e-01,100,49.663
===== Convergence History =====
Generation,GA_Cost,DE_Cost,PSO_Cost
34,1.1899138353078236,0.39878640034574175,1.1630946760549676
35,1.1899138353078236,0.39878640034574175,1.1630946760549676
36,1.1899138353078236,0.39878640034574175,1.1630946760549676
37,1.1899138353078236,0.39878640034574175,1.1630946760549676
38,1.1899138353078236,0.39878640034574175,1.1630946760549676
39,1.1899138353078236,0.08489467390778316,1.1630946760549676
40,1.1899138353078236,0.08489467390778316,1.1630946760549676
41,1.1899138353078236,0.08489467390778316,1.1630946760549676
42,1.1899138353078236,0.08489467390778316,1.1626177457759184
43,1.1899138353078236,0.01781557861874461,1.1612469241328611
44,1.1899138353078236,0.01781557861874461,1.1610401812571922
45,1.1899138353078236,0.01781557861874461,1.1609965674338518
46,1.1899138353078236,0.01781557861874461,1.1609851401921922
47,1.1899138353078236,0.01781557861874461,1.1609818611435863
48,1.1899138353078236,0.01781557861874461,1.0341988753478581
49,1.1899138353078236,0.01781557861874461,1.0341988753478581
50,1.0287822194753247,0.01781557861874461,1.0341988753478581
51,1.0287822194753247,0.01781557861874461,1.0341988753478581
52,0.36441730876597944,0.014990738944220539,1.0341988753478581
53,0.3600862655849788,0.013347238686421292,1.0220719174124753
54,0.3600862655849788,0.013347238686421292,1.0220719174124753
55,0.3600862655849788,0.00022320124882213577,1.0220719174124753
56,0.3600862655849788,0.00022320124882213577,1.0205813560827828
57,0.17968530817659456,0.00022320124882213577,1.0201189220174811
58,0.14487969460117966,0.00022320124882213577,1.0200366833679801
59,0.0072199796954777185,0.00022320124882213577,1.0200170958202648
60,0.001112711762019103,0.00022320124882213577,1.0200116771145034
61,0.001112711762019103,0.00022320124882213577,1.0200100926828846
62,0.001112711762019103,9.306305011946847e-05,1.0200096210596037
63,0.001112711762019103,9.306305011946847e-05,1.0200094799061787
64,0.001112711762019103,9.2861752861495e-05,1.0200094375901756
65,0.001112711762019103,9.2861752861495e-05,1.020009424898074
66,0.0006620883575720882,9.2861752861495e-05,1.0200094210906876
67,0.0006620883575720882,1.9668279851003945e-05,1.0200094199484937
68,0.0006620883575720882,1.9668279851003945e-05,1.0186749458547126
69,0.0006620883575720882,1.1523237940735953e-05,0.998861782569854
70,0.0006620883575720882,1.1523237940735953e-05,0.998861782569854
71,0.0006620883575720882,1.1523237940735953e-05,0.9960293402487395
72,0.0006560038950844671,1.1523237940735953e-05,0.9957317608289209
73,0.0006560038950844671,1.1523237940735953e-05,0.9957317608289209
74,0.0006560038950844671,1.1523237940735953e-05,0.9957317608289209
75,0.0006560038950844671,1.1523237940735953e-05,0.9957152595196526
76,0.0006560038950844671,7.06555987406432e-06,0.9956906483572929
77,0.0006531816845232186,6.483790560452007e-06,0.9956835724885913
78,0.0006519139802989571,3.681261436128125e-06,0.9956814774012948
79,0.0006519139802989571,1.3684507393918466e-07,0.9951235187879419
80,0.0006519139802989571,1.3684507393918466e-07,0.9951235187879419
81,0.0006519139802989571,1.3684507393918466e-07,0.9951235187879419
82,0.0006519139802989571,1.3684507393918466e-07,0.9950999552325399
83,0.0006519139802989571,1.3684507393918466e-07,0.9950853562941653
84,0.0006519139802989571,1.3684507393918466e-07,0.9950244169721891
85,0.0006519139802989571,1.3684507393918466e-07,0.9950218144735032
86,0.0006519139802989571,1.3684507393918466e-07,0.9950218144735032
87,0.0006519139802989571,2.993572323362059e-08,0.9950218144735032
88,0.0006519139802989571,2.993572323362059e-08,0.9950194817762998
89,0.0006519139802989571,2.993572323362059e-08,0.9950180526051113
90,0.0006519139802989571,2.993572323362059e-08,0.995017702678016
91,0.0006519139802989571,2.993572323362059e-08,0.9950176047940751
92,0.0006519139802989571,2.0010801904390974e-08,0.9950175760673652
93,0.0006519139802989571,2.0010801904390974e-08,0.9950175675068174
94,0.0006519139802989571,2.0010801904390974e-08,0.9950024339261496
95,0.0006519139802989571,8.258322026222231e-09,0.9950024339261496
96,0.0006519139802989571,8.258322026222231e-09,0.9949908656102799
97,0.0006519139802989571,8.258322026222231e-09,0.9949908656102799
98,0.0006519139802989571,8.258322026222231e-09,0.9949617937090807
99,0.0006519139802989571,6.331127622161148e-09,0.9949617937090807
100,0.0006519139802989571,2.5615172205561976e-09,0.9949597013440048
